Project Name,Package Name,Type Name,Method Name,Implementation Smell,Cause of the Smell,Method start line no
commons-lang,org.apache.commons.lang3.math,FractionTest,testMultiply,Magic Number,The method contains a magic number: 3,655
commons-lang,org.apache.commons.lang3.math,FractionTest,testMultiply,Magic Number,The method contains a magic number: 5,655
commons-lang,org.apache.commons.lang3.math,FractionTest,testMultiply,Magic Number,The method contains a magic number: 2,655
commons-lang,org.apache.commons.lang3.math,FractionTest,testMultiply,Magic Number,The method contains a magic number: 5,655
commons-lang,org.apache.commons.lang3.math,FractionTest,testMultiply,Magic Number,The method contains a magic number: 6,655
commons-lang,org.apache.commons.lang3.math,FractionTest,testMultiply,Magic Number,The method contains a magic number: 25,655
commons-lang,org.apache.commons.lang3.math,FractionTest,testMultiply,Magic Number,The method contains a magic number: 6,655
commons-lang,org.apache.commons.lang3.math,FractionTest,testMultiply,Magic Number,The method contains a magic number: 10,655
commons-lang,org.apache.commons.lang3.math,FractionTest,testMultiply,Magic Number,The method contains a magic number: 6,655
commons-lang,org.apache.commons.lang3.math,FractionTest,testMultiply,Magic Number,The method contains a magic number: 10,655
commons-lang,org.apache.commons.lang3.math,FractionTest,testMultiply,Magic Number,The method contains a magic number: 9,655
commons-lang,org.apache.commons.lang3.math,FractionTest,testMultiply,Magic Number,The method contains a magic number: 25,655
commons-lang,org.apache.commons.lang3.math,FractionTest,testMultiply,Magic Number,The method contains a magic number: 27,655
commons-lang,org.apache.commons.lang3.math,FractionTest,testMultiply,Magic Number,The method contains a magic number: 125,655
commons-lang,org.apache.commons.lang3.math,FractionTest,testMultiply,Magic Number,The method contains a magic number: 3,655
commons-lang,org.apache.commons.lang3.math,FractionTest,testMultiply,Magic Number,The method contains a magic number: 5,655
commons-lang,org.apache.commons.lang3.math,FractionTest,testMultiply,Magic Number,The method contains a magic number: 2,655
commons-lang,org.apache.commons.lang3.math,FractionTest,testMultiply,Magic Number,The method contains a magic number: 5,655
commons-lang,org.apache.commons.lang3.math,FractionTest,testMultiply,Magic Number,The method contains a magic number: 6,655
commons-lang,org.apache.commons.lang3.math,FractionTest,testMultiply,Magic Number,The method contains a magic number: 25,655
commons-lang,org.apache.commons.lang3.math,FractionTest,testMultiply,Magic Number,The method contains a magic number: 3,655
commons-lang,org.apache.commons.lang3.math,FractionTest,testMultiply,Magic Number,The method contains a magic number: 5,655
commons-lang,org.apache.commons.lang3.math,FractionTest,testMultiply,Magic Number,The method contains a magic number: 2,655
commons-lang,org.apache.commons.lang3.math,FractionTest,testMultiply,Magic Number,The method contains a magic number: 5,655
commons-lang,org.apache.commons.lang3.math,FractionTest,testMultiply,Magic Number,The method contains a magic number: 6,655
commons-lang,org.apache.commons.lang3.math,FractionTest,testMultiply,Magic Number,The method contains a magic number: 25,655
commons-lang,org.apache.commons.lang3.math,FractionTest,testMultiply,Magic Number,The method contains a magic number: 5,655
commons-lang,org.apache.commons.lang3.math,FractionTest,testMultiply,Magic Number,The method contains a magic number: 2,655
commons-lang,org.apache.commons.lang3.math,FractionTest,testMultiply,Magic Number,The method contains a magic number: 7,655
commons-lang,org.apache.commons.lang3.math,FractionTest,testMultiply,Magic Number,The method contains a magic number: 2,655
commons-lang,org.apache.commons.lang3.math,FractionTest,testMultiply,Magic Number,The method contains a magic number: 7,655
commons-lang,org.apache.commons.lang3.math,FractionTest,testMultiply,Magic Number,The method contains a magic number: 2,655
commons-lang,org.apache.commons.lang3.math,FractionTest,testMultiply,Magic Number,The method contains a magic number: 7,655
commons-lang,org.apache.commons.lang3.math,FractionTest,testNegate,Magic Number,The method contains a magic number: 50,716
commons-lang,org.apache.commons.lang3.math,FractionTest,testNegate,Magic Number,The method contains a magic number: 75,716
commons-lang,org.apache.commons.lang3.math,FractionTest,testNegate,Magic Number,The method contains a magic number: 50,716
commons-lang,org.apache.commons.lang3.math,FractionTest,testNegate,Magic Number,The method contains a magic number: 75,716
commons-lang,org.apache.commons.lang3.math,FractionTest,testNegate,Magic Number,The method contains a magic number: 50,716
commons-lang,org.apache.commons.lang3.math,FractionTest,testNegate,Magic Number,The method contains a magic number: 75,716
commons-lang,org.apache.commons.lang3.math,FractionTest,testNegate,Magic Number,The method contains a magic number: 50,716
commons-lang,org.apache.commons.lang3.math,FractionTest,testNegate,Magic Number,The method contains a magic number: 75,716
commons-lang,org.apache.commons.lang3.math,FractionTest,testNegate,Magic Number,The method contains a magic number: 2,716
commons-lang,org.apache.commons.lang3.math,FractionTest,testPow,Magic Number,The method contains a magic number: 3,739
commons-lang,org.apache.commons.lang3.math,FractionTest,testPow,Magic Number,The method contains a magic number: 5,739
commons-lang,org.apache.commons.lang3.math,FractionTest,testPow,Magic Number,The method contains a magic number: 3,739
commons-lang,org.apache.commons.lang3.math,FractionTest,testPow,Magic Number,The method contains a magic number: 5,739
commons-lang,org.apache.commons.lang3.math,FractionTest,testPow,Magic Number,The method contains a magic number: 3,739
commons-lang,org.apache.commons.lang3.math,FractionTest,testPow,Magic Number,The method contains a magic number: 5,739
commons-lang,org.apache.commons.lang3.math,FractionTest,testPow,Magic Number,The method contains a magic number: 2,739
commons-lang,org.apache.commons.lang3.math,FractionTest,testPow,Magic Number,The method contains a magic number: 9,739
commons-lang,org.apache.commons.lang3.math,FractionTest,testPow,Magic Number,The method contains a magic number: 25,739
commons-lang,org.apache.commons.lang3.math,FractionTest,testPow,Magic Number,The method contains a magic number: 3,739
commons-lang,org.apache.commons.lang3.math,FractionTest,testPow,Magic Number,The method contains a magic number: 5,739
commons-lang,org.apache.commons.lang3.math,FractionTest,testPow,Magic Number,The method contains a magic number: 3,739
commons-lang,org.apache.commons.lang3.math,FractionTest,testPow,Magic Number,The method contains a magic number: 27,739
commons-lang,org.apache.commons.lang3.math,FractionTest,testPow,Magic Number,The method contains a magic number: 125,739
commons-lang,org.apache.commons.lang3.math,FractionTest,testPow,Magic Number,The method contains a magic number: 3,739
commons-lang,org.apache.commons.lang3.math,FractionTest,testPow,Magic Number,The method contains a magic number: 5,739
commons-lang,org.apache.commons.lang3.math,FractionTest,testPow,Magic Number,The method contains a magic number: 5,739
commons-lang,org.apache.commons.lang3.math,FractionTest,testPow,Magic Number,The method contains a magic number: 3,739
commons-lang,org.apache.commons.lang3.math,FractionTest,testPow,Magic Number,The method contains a magic number: 3,739
commons-lang,org.apache.commons.lang3.math,FractionTest,testPow,Magic Number,The method contains a magic number: 5,739
commons-lang,org.apache.commons.lang3.math,FractionTest,testPow,Magic Number,The method contains a magic number: 2,739
commons-lang,org.apache.commons.lang3.math,FractionTest,testPow,Magic Number,The method contains a magic number: 25,739
commons-lang,org.apache.commons.lang3.math,FractionTest,testPow,Magic Number,The method contains a magic number: 9,739
commons-lang,org.apache.commons.lang3.math,FractionTest,testPow,Magic Number,The method contains a magic number: 6,739
commons-lang,org.apache.commons.lang3.math,FractionTest,testPow,Magic Number,The method contains a magic number: 10,739
commons-lang,org.apache.commons.lang3.math,FractionTest,testPow,Magic Number,The method contains a magic number: 6,739
commons-lang,org.apache.commons.lang3.math,FractionTest,testPow,Magic Number,The method contains a magic number: 10,739
commons-lang,org.apache.commons.lang3.math,FractionTest,testPow,Magic Number,The method contains a magic number: 3,739
commons-lang,org.apache.commons.lang3.math,FractionTest,testPow,Magic Number,The method contains a magic number: 5,739
commons-lang,org.apache.commons.lang3.math,FractionTest,testPow,Magic Number,The method contains a magic number: 6,739
commons-lang,org.apache.commons.lang3.math,FractionTest,testPow,Magic Number,The method contains a magic number: 10,739
commons-lang,org.apache.commons.lang3.math,FractionTest,testPow,Magic Number,The method contains a magic number: 2,739
commons-lang,org.apache.commons.lang3.math,FractionTest,testPow,Magic Number,The method contains a magic number: 9,739
commons-lang,org.apache.commons.lang3.math,FractionTest,testPow,Magic Number,The method contains a magic number: 25,739
commons-lang,org.apache.commons.lang3.math,FractionTest,testPow,Magic Number,The method contains a magic number: 6,739
commons-lang,org.apache.commons.lang3.math,FractionTest,testPow,Magic Number,The method contains a magic number: 10,739
commons-lang,org.apache.commons.lang3.math,FractionTest,testPow,Magic Number,The method contains a magic number: 3,739
commons-lang,org.apache.commons.lang3.math,FractionTest,testPow,Magic Number,The method contains a magic number: 27,739
commons-lang,org.apache.commons.lang3.math,FractionTest,testPow,Magic Number,The method contains a magic number: 125,739
commons-lang,org.apache.commons.lang3.math,FractionTest,testPow,Magic Number,The method contains a magic number: 6,739
commons-lang,org.apache.commons.lang3.math,FractionTest,testPow,Magic Number,The method contains a magic number: 10,739
commons-lang,org.apache.commons.lang3.math,FractionTest,testPow,Magic Number,The method contains a magic number: 10,739
commons-lang,org.apache.commons.lang3.math,FractionTest,testPow,Magic Number,The method contains a magic number: 6,739
commons-lang,org.apache.commons.lang3.math,FractionTest,testPow,Magic Number,The method contains a magic number: 6,739
commons-lang,org.apache.commons.lang3.math,FractionTest,testPow,Magic Number,The method contains a magic number: 10,739
commons-lang,org.apache.commons.lang3.math,FractionTest,testPow,Magic Number,The method contains a magic number: 2,739
commons-lang,org.apache.commons.lang3.math,FractionTest,testPow,Magic Number,The method contains a magic number: 25,739
commons-lang,org.apache.commons.lang3.math,FractionTest,testPow,Magic Number,The method contains a magic number: 9,739
commons-lang,org.apache.commons.lang3.math,FractionTest,testPow,Magic Number,The method contains a magic number: 1231,739
commons-lang,org.apache.commons.lang3.math,FractionTest,testPow,Magic Number,The method contains a magic number: 1231,739
commons-lang,org.apache.commons.lang3.math,FractionTest,testPow,Magic Number,The method contains a magic number: 2,739
commons-lang,org.apache.commons.lang3.math,FractionTest,testPow,Magic Number,The method contains a magic number: 2,739
commons-lang,org.apache.commons.lang3.math,FractionTest,testPow,Magic Number,The method contains a magic number: 3,739
commons-lang,org.apache.commons.lang3.math,FractionTest,testPow,Magic Number,The method contains a magic number: 65536,739
commons-lang,org.apache.commons.lang3.math,FractionTest,testPow,Magic Number,The method contains a magic number: 2,739
commons-lang,org.apache.commons.lang3.math,FractionTest,testReduce,Magic Number,The method contains a magic number: 50,835
